account_id,company_name,industry,customer_segment,contract_type,payment_method,tenure_months,monthly_charges,total_charges,contract_licenses,active_users,support_tickets_30d,sla_breaches_90d,nps_score,last_login_days_ago,feature_usage_score,executive_sponsor_present,discount_percentage,paperless_billing,auto_renewal,churn,support_ticket_rate,usage_per_license,charge_per_user,engagement_score,account_health_index,churn_probability,prediction,risk_level
AC-1801,Solstice Solutions,Healthcare,Mid-Market,Month-to-Month,Credit Card,71,763.95,56335.93,62,26,2,0,8,0,53.4,1,20,1,0,0,0.0278,0.4194,29.38,64.04,87.39,0.051,0,LOW
AC-1802,Crest Technologies,Healthcare,SMB,3-Year Enterprise,Auto-Invoice,26,678.25,17191.29,7,3,4,0,6,1,88.4,1,0,0,0,0,0.1481,0.4286,226.08,77.04,70.07,0.3633,0,MEDIUM
AC-1803,Aegis Systems,Enterprise Tech,Mid-Market,1-Year Fixed,Auto-Invoice,8,1943.68,16072.51,64,30,6,0,8,0,81.8,1,0,1,0,0,0.6667,0.4687,64.79,81.08,88.37,0.0846,0,LOW
AC-1804,Nexus Labs,Logistics,Mid-Market,1-Year Fixed,Credit Card,4,1486.3,5920.7,15,9,5,0,9,7,80.4,1,10,1,1,0,1.0,0.6,165.14,84.24,88.5,0.0111,0,LOW
AC-1805,Starlight Global,Financial Services,Enterprise,1-Year Fixed,ACH Direct Debit,21,1801.47,36975.21,385,366,2,1,5,3,100.0,1,5,1,0,0,0.0909,0.9506,4.92,80.0,59.51,0.1457,0,LOW
AC-1806,Titan Labs,Healthcare,Enterprise,1-Year Fixed,Auto-Invoice,31,2910.45,94603.93,284,189,4,0,7,31,100.0,1,15,1,1,0,0.125,0.6655,15.4,88.0,37.81,0.1978,0,LOW
AC-1807,Aegis Capital,Financial Services,Enterprise,1-Year Fixed,Auto-Invoice,21,1944.83,42167.97,394,171,7,0,7,8,80.4,0,15,1,1,1,0.3182,0.434,11.37,76.24,52.68,0.086,0,LOW
AC-1808,Aegis Corp,Enterprise Tech,Enterprise,2-Year Fixed,ACH Direct Debit,25,4515.11,118456.77,50,24,1,2,8,4,78.2,0,0,1,1,1,0.0385,0.48,188.13,78.92,47.6,0.0759,0,LOW
AC-1809,Apex Cloud,E-Commerce,Mid-Market,Month-to-Month,Auto-Invoice,15,1150.52,16685.17,24,14,3,0,9,10,87.5,0,10,1,0,0,0.1875,0.5833,82.18,88.5,68.67,0.0354,0,LOW
AC-1810,Synergy Capital,Enterprise Tech,Mid-Market,Month-to-Month,Auto-Invoice,35,1756.91,59301.77,42,31,4,0,6,7,57.5,0,10,0,1,0,0.1111,0.7381,56.67,58.5,52.26,0.2955,0,LOW
AC-1811,Nexus Technologies,E-Commerce,Mid-Market,Month-to-Month,Manual Wire,49,974.21,47752.42,48,29,2,1,4,1,57.7,0,15,1,0,1,0.04,0.6042,33.59,50.62,32.58,0.8764,1,CRITICAL
AC-1812,Vortex Networks,Financial Services,Enterprise,1-Year Fixed,Credit Card,43,3249.87,141681.88,299,172,4,0,9,4,80.1,0,5,1,0,0,0.0909,0.5753,18.89,84.06,77.51,0.0393,0,LOW
AC-1813,Velocity Capital,Enterprise Tech,Enterprise,Month-to-Month,Auto-Invoice,41,2666.85,105744.19,271,188,4,0,5,4,52.6,1,0,1,0,1,0.0952,0.6937,14.19,51.56,62.87,0.6978,1,HIGH
AC-1814,Hyperion Technologies,Healthcare,Mid-Market,1-Year Fixed,Auto-Invoice,37,1203.07,46118.0,66,31,1,0,8,3,78.7,1,10,1,1,0,0.0263,0.4697,38.81,79.22,83.89,0.0089,0,LOW
AC-1815,Omni Capital,Enterprise Tech,SMB,2-Year Fixed,Auto-Invoice,57,272.34,15573.08,20,7,2,1,7,1,70.8,0,20,1,0,0,0.0345,0.35,38.91,70.48,51.5,0.0629,0,LOW
AC-1816,Apex Logistics,Financial Services,Enterprise,2-Year Fixed,Auto-Invoice,42,2550.95,106185.73,324,103,2,0,8,1,52.6,1,0,1,1,0,0.0465,0.3179,24.77,63.56,83.86,0.0519,0,LOW
AC-1817,Starlight Corp,E-Commerce,SMB,1-Year Fixed,ACH Direct Debit,47,635.54,30175.22,9,4,3,2,10,2,68.5,1,0,1,0,0,0.0625,0.4444,158.88,81.1,80.89,0.0424,0,LOW
AC-1818,Nexus Global,Enterprise Tech,Mid-Market,1-Year Fixed,Credit Card,61,1257.73,77756.92,40,15,4,2,10,0,91.5,1,5,1,1,0,0.0645,0.375,83.85,94.9,82.5,0.0075,0,LOW
AC-1819,Starlight Cloud,Logistics,Mid-Market,Month-to-Month,ACH Direct Debit,14,1385.34,18508.0,32,17,1,1,4,15,69.5,1,15,0,1,0,0.0667,0.5312,81.49,57.7,25.12,0.2877,0,LOW
AC-1820,Apex Cloud,Enterprise Tech,Mid-Market,1-Year Fixed,Manual Wire,68,799.64,57093.71,60,50,7,0,9,7,69.6,0,5,1,1,0,0.1014,0.8333,15.99,77.76,78.17,0.0567,0,LOW
AC-1821,Zenith Cloud,Enterprise Tech,Enterprise,2-Year Fixed,Credit Card,53,4096.0,214133.86,361,289,3,0,7,7,73.9,1,0,1,0,0,0.0556,0.8006,14.17,72.34,76.51,0.0207,0,LOW
AC-1822,Vortex Health,E-Commerce,Enterprise,Month-to-Month,Auto-Invoice,34,4040.78,131362.71,489,356,4,2,9,5,76.3,1,10,1,1,0,0.1143,0.728,11.35,81.78,74.06,0.0582,0,LOW
AC-1823,Titan Solutions,Financial Services,Mid-Market,1-Year Fixed,Credit Card,24,1149.43,28558.25,49,44,3,0,9,7,62.0,1,0,1,1,0,0.12,0.898,26.12,73.2,94.46,0.0102,0,LOW
AC-1824,Omni Health,Enterprise Tech,Mid-Market,2-Year Fixed,Manual Wire,20,991.05,20798.21,74,37,1,1,10,24,74.3,1,0,1,0,1,0.0476,0.5,26.79,84.58,59.0,0.678,1,HIGH
AC-1825,Acme Capital,Financial Services,SMB,2-Year Fixed,ACH Direct Debit,69,281.82,20060.76,8,7,4,1,8,2,49.1,1,5,1,1,0,0.0571,0.875,40.26,61.46,83.5,0.0137,0,LOW
AC-1826,Apex Systems,Financial Services,Mid-Market,Month-to-Month,Auto-Invoice,30,1556.67,48343.39,66,38,6,1,5,7,53.6,1,5,0,1,0,0.1935,0.5758,40.96,52.16,46.02,0.2907,0,LOW
AC-1827,Acme Cloud,Logistics,Enterprise,1-Year Fixed,Credit Card,7,3479.07,24660.19,472,274,4,1,9,2,55.9,1,5,1,1,0,0.5,0.5805,12.7,69.54,85.61,0.0774,0,LOW
AC-1828,Quantum Logistics,Financial Services,Mid-Market,Month-to-Month,Credit Card,36,1503.04,56394.62,75,44,3,0,7,11,76.5,0,0,1,1,0,0.0811,0.5867,34.16,73.9,51.23,0.1449,0,LOW
AC-1829,Acme Networks,Logistics,Enterprise,Month-to-Month,Manual Wire,38,2502.32,90673.58,488,180,2,0,7,12,70.9,1,5,0,0,1,0.0513,0.3689,13.9,70.54,60.38,0.7331,1,HIGH
AC-1830,Nexus Global,Manufacturing,Mid-Market,3-Year Enterprise,Auto-Invoice,52,1162.28,62050.6,72,71,4,3,6,14,65.6,1,15,1,0,0,0.0755,0.9861,16.37,63.36,31.72,0.42,0,MEDIUM
AC-1831,Vortex Labs,Financial Services,Mid-Market,2-Year Fixed,Credit Card,15,1761.94,26880.27,78,31,4,1,9,0,80.4,1,5,1,1,0,0.25,0.3974,56.84,84.24,84.95,0.0113,0,LOW
AC-1832,Crest Data,Manufacturing,SMB,2-Year Fixed,ACH Direct Debit,46,720.89,31667.32,12,6,6,2,10,2,74.8,1,10,1,0,0,0.1277,0.5,120.15,84.88,82.0,0.0308,0,LOW
AC-1833,Nexus Technologies,Financial Services,SMB,Month-to-Month,Credit Card,23,277.45,6409.41,5,3,2,1,5,0,62.8,0,0,1,1,1,0.0833,0.6,92.48,57.68,42.0,0.8933,1,CRITICAL
AC-1834,Vortex Data,Professional Services,Mid-Market,2-Year Fixed,Credit Card,12,1356.41,16301.43,24,8,3,1,9,3,49.4,0,0,1,1,0,0.2308,0.3333,169.55,65.64,64.17,0.1432,0,LOW
AC-1835,Nexus Labs,Enterprise Tech,Mid-Market,1-Year Fixed,Auto-Invoice,44,912.16,40903.76,53,22,3,2,6,4,53.2,1,15,0,1,0,0.0667,0.4151,41.46,55.92,45.3,0.0908,0,LOW
AC-1836,Crest Cloud,E-Commerce,SMB,Month-to-Month,Auto-Invoice,15,296.51,4259.75,6,2,6,1,4,1,41.6,0,5,1,1,1,0.375,0.3333,148.25,40.96,27.17,0.9245,1,CRITICAL
AC-1837,Aegis Systems,Healthcare,Enterprise,1-Year Fixed,Auto-Invoice,49,2786.26,140694.61,468,236,4,0,8,7,70.5,0,5,1,1,0,0.08,0.5043,11.81,74.3,63.59,0.0463,0,LOW
AC-1838,Zenith Systems,Financial Services,Enterprise,Month-to-Month,Manual Wire,21,2795.94,56597.51,396,359,1,1,5,1,52.5,1,15,1,0,0,0.0455,0.9066,7.79,51.5,61.63,0.2895,0,LOW
AC-1839,Titan Health,E-Commerce,Enterprise,2-Year Fixed,Auto-Invoice,15,3532.93,52562.92,54,29,2,1,4,11,59.1,0,10,1,0,0,0.125,0.537,121.83,51.46,16.24,0.3187,0,MEDIUM
AC-1840,Synergy Systems,E-Commerce,Enterprise,1-Year Fixed,Credit Card,14,1909.98,27759.27,251,97,6,0,6,1,65.7,0,15,1,1,0,0.4,0.3865,19.69,63.42,54.23,0.1881,0,LOW
AC-1841,Velocity Data,Enterprise Tech,Mid-Market,Month-to-Month,Credit Card,42,1184.94,50068.73,60,45,3,0,5,2,86.8,1,10,1,1,0,0.0698,0.75,26.33,72.08,67.0,0.0116,0,LOW
AC-1842,Solstice Capital,Enterprise Tech,Mid-Market,Month-to-Month,Auto-Invoice,15,968.27,14349.17,74,74,2,1,6,5,84.7,0,0,1,1,0,0.125,1.0,13.08,74.82,50.5,0.2735,0,LOW
AC-1843,Nexus Capital,E-Commerce,Mid-Market,Month-to-Month,Credit Card,63,699.4,42071.48,23,11,1,0,4,5,67.0,0,20,1,1,0,0.0156,0.4783,63.58,56.2,34.07,0.0709,0,LOW
AC-1844,Velocity Labs,E-Commerce,Enterprise,Month-to-Month,ACH Direct Debit,68,4645.45,321332.56,235,116,3,0,6,0,90.8,0,20,0,1,0,0.0435,0.4936,40.05,78.48,57.87,0.1295,0,LOW
AC-1845,Apex Networks,Professional Services,Mid-Market,1-Year Fixed,ACH Direct Debit,27,1844.86,52234.77,74,73,3,0,6,11,31.8,1,0,1,1,1,0.1071,0.9865,25.27,43.08,66.23,0.852,1,CRITICAL
AC-1846,Omni Technologies,Logistics,Mid-Market,2-Year Fixed,Credit Card,53,1545.84,85303.35,42,18,4,0,8,5,100.0,1,15,1,0,0,0.0741,0.4286,85.88,92.0,80.07,0.0077,0,LOW
AC-1847,Hyperion Capital,Professional Services,Mid-Market,Month-to-Month,Credit Card,52,949.55,50449.53,17,11,4,1,8,12,80.5,0,5,1,1,0,0.0755,0.6471,86.32,80.3,48.94,0.116,0,LOW
AC-1848,Acme Solutions,E-Commerce,Mid-Market,Month-to-Month,Auto-Invoice,63,1403.02,84901.43,65,30,1,0,8,12,69.9,0,10,1,1,0,0.0156,0.4615,46.77,73.94,55.23,0.0649,0,LOW
AC-1849,Acme Data,Financial Services,Mid-Market,1-Year Fixed,Manual Wire,53,1920.53,99135.9,22,21,2,2,7,4,52.0,1,0,1,1,0,0.037,0.9545,91.45,59.2,64.09,0.0318,0,LOW
AC-1850,Velocity Cloud,Enterprise Tech,Enterprise,2-Year Fixed,Auto-Invoice,57,1762.82,97334.18,470,464,3,1,7,14,60.1,0,5,0,0,0,0.0517,0.9872,3.8,64.06,44.74,0.3083,0,MEDIUM
AC-1851,Titan Health,Logistics,Enterprise,Month-to-Month,ACH Direct Debit,52,3425.34,175543.2,161,140,1,2,5,11,79.0,1,0,1,1,1,0.0189,0.8696,24.47,67.4,35.89,0.8011,1,CRITICAL
AC-1852,Zenith Logistics,E-Commerce,SMB,Month-to-Month,Auto-Invoice,43,699.4,29278.79,11,6,3,0,5,19,79.4,1,5,1,1,0,0.0682,0.5455,116.57,67.64,37.41,0.0752,0,LOW
AC-1853,Velocity Logistics,Enterprise Tech,SMB,1-Year Fixed,Manual Wire,7,266.96,1820.96,22,13,4,1,9,11,80.0,0,0,1,0,0,0.5,0.5909,20.54,84.0,57.32,0.105,0,LOW
AC-1854,Synergy Systems,Financial Services,Mid-Market,Month-to-Month,ACH Direct Debit,42,791.27,33621.27,23,11,6,1,4,10,54.9,1,5,1,1,0,0.1395,0.4783,71.93,48.94,31.57,0.1654,0,LOW
AC-1855,Synergy Logistics,Professional Services,Enterprise,Month-to-Month,ACH Direct Debit,4,4255.58,16713.71,427,394,3,0,7,3,51.3,0,10,0,1,0,0.6,0.9227,10.8,58.78,69.95,0.2154,0,LOW
AC-1856,Omni Technologies,Healthcare,Mid-Market,2-Year Fixed,Auto-Invoice,69,1951.2,137017.99,31,29,5,1,7,1,71.5,0,15,1,1,0,0.0714,0.9355,67.28,70.9,63.21,0.0458,0,LOW
AC-1857,Titan Networks,Financial Services,Mid-Market,1-Year Fixed,Credit Card,5,1285.59,6715.85,68,40,5,0,8,14,81.9,0,0,1,1,1,0.8333,0.5882,32.14,81.14,54.76,0.1073,0,LOW
AC-1858,Solstice Labs,Healthcare,SMB,1-Year Fixed,Credit Card,41,793.9,33000.64,12,9,2,1,4,7,68.1,1,15,1,0,0,0.0476,0.75,88.21,56.86,41.5,0.0461,0,LOW
AC-1859,Synergy Health,Enterprise Tech,Enterprise,2-Year Fixed,ACH Direct Debit,4,2325.81,9537.36,407,169,6,0,7,2,94.7,0,5,0,1,0,1.2,0.4152,13.76,84.82,61.3,0.1456,0,LOW
AC-1860,Nexus Capital,Financial Services,Enterprise,1-Year Fixed,Auto-Invoice,2,3766.9,7723.34,105,63,2,1,8,2,68.6,1,15,0,0,1,0.6667,0.6,59.79,73.16,78.0,0.5755,1,MEDIUM
AC-1861,Vortex Cloud,Financial Services,Mid-Market,Month-to-Month,Manual Wire,67,1996.57,131505.5,63,47,4,1,3,7,68.0,0,5,1,1,0,0.0588,0.746,42.48,52.8,18.42,0.1426,0,LOW
AC-1862,Synergy Solutions,Enterprise Tech,Mid-Market,1-Year Fixed,ACH Direct Debit,21,1053.47,21049.82,68,39,2,0,5,3,80.1,1,15,1,0,0,0.0909,0.5735,27.01,68.06,61.97,0.1244,0,LOW
AC-1863,Velocity Corp,Logistics,Enterprise,Month-to-Month,Auto-Invoice,70,4517.67,302165.87,234,129,7,1,7,0,89.9,0,10,0,0,0,0.0986,0.5513,35.02,81.94,57.03,0.1195,0,LOW
AC-1864,Synergy Global,Financial Services,Enterprise,Month-to-Month,ACH Direct Debit,43,3978.79,167359.28,103,31,3,0,8,0,43.7,0,5,1,0,1,0.0682,0.301,128.35,58.22,70.02,0.8527,1,CRITICAL
AC-1865,Vortex Cloud,Logistics,Mid-Market,1-Year Fixed,Credit Card,69,1097.37,77153.72,22,19,1,1,8,8,47.9,1,5,1,0,0,0.0143,0.8636,57.76,60.74,74.27,0.028,0,LOW
AC-1866,Titan Networks,Manufacturing,SMB,2-Year Fixed,Credit Card,9,726.1,6800.66,11,10,2,1,8,2,62.4,1,20,1,1,0,0.2,0.9091,72.61,69.44,84.18,0.0149,0,LOW
AC-1867,Apex Capital,Enterprise Tech,SMB,3-Year Enterprise,Auto-Invoice,28,691.71,20256.47,13,13,4,0,5,4,100.0,1,15,1,1,0,0.1379,1.0,53.21,80.0,69.0,0.0438,0,LOW
AC-1868,Nexus Data,E-Commerce,Mid-Market,1-Year Fixed,Credit Card,26,1283.82,31796.64,22,18,5,1,4,8,63.3,0,5,1,1,1,0.1852,0.8182,71.32,53.98,26.36,0.1191,0,LOW
AC-1869,Crest Solutions,Healthcare,Mid-Market,Month-to-Month,ACH Direct Debit,3,1303.9,4103.41,42,29,5,0,7,8,65.8,1,0,1,0,0,1.25,0.6905,44.96,67.48,72.81,0.2288,0,LOW
AC-1870,Nexus Labs,Manufacturing,Enterprise,Month-to-Month,Credit Card,49,4017.8,193377.66,269,131,5,1,5,1,79.1,1,15,1,1,1,0.1,0.487,30.67,67.46,53.24,0.7337,1,HIGH
AC-1871,Aegis Capital,Enterprise Tech,Mid-Market,2-Year Fixed,Credit Card,17,604.95,10636.85,66,66,6,0,5,0,85.6,0,25,1,1,1,0.3333,1.0,9.17,71.36,60.0,0.6869,1,HIGH
AC-1872,Titan Networks,E-Commerce,Mid-Market,1-Year Fixed,Credit Card,63,1903.58,116091.47,29,21,3,0,9,5,71.1,1,0,1,1,0,0.0469,0.7241,90.65,78.66,93.98,0.0044,0,LOW
AC-1873,Synergy Data,E-Commerce,Mid-Market,1-Year Fixed,ACH Direct Debit,55,1106.03,58172.69,18,14,6,0,8,8,89.0,1,20,1,1,0,0.1071,0.7778,79.0,85.4,82.56,0.0095,0,LOW
AC-1874,Synergy Capital,Financial Services,Mid-Market,2-Year Fixed,Auto-Invoice,23,1155.7,26257.76,76,59,4,0,6,0,46.5,1,0,1,0,0,0.1667,0.7763,19.59,51.9,78.53,0.0917,0,LOW
AC-1875,Apex Corp,Enterprise Tech,Enterprise,2-Year Fixed,ACH Direct Debit,34,3561.17,125425.64,347,309,6,1,6,2,54.2,1,20,0,0,0,0.1714,0.8905,11.52,56.52,67.81,0.2866,0,LOW
AC-1876,Zenith Technologies,E-Commerce,Enterprise,2-Year Fixed,Credit Card,69,2875.55,192873.75,50,15,2,0,9,12,88.9,1,10,1,1,0,0.0286,0.3,191.7,89.34,75.0,0.0243,0,LOW
AC-1877,Acme Solutions,E-Commerce,Mid-Market,Month-to-Month,Auto-Invoice,15,1725.52,24987.14,69,31,6,1,8,17,68.2,0,5,1,1,1,0.375,0.4493,55.66,72.92,37.49,0.7711,1,HIGH
AC-1878,Apex Logistics,Financial Services,Enterprise,2-Year Fixed,Auto-Invoice,47,2916.76,142705.63,497,381,6,0,5,3,45.3,1,5,1,1,0,0.125,0.7666,7.66,47.18,65.83,0.0354,0,LOW
AC-1879,Crest Solutions,E-Commerce,Enterprise,2-Year Fixed,Credit Card,3,4687.99,14680.45,333,309,5,0,3,0,44.2,0,10,1,0,0,1.25,0.9279,15.17,38.52,42.56,0.1346,0,LOW
AC-1880,Synergy Global,Financial Services,SMB,Month-to-Month,ACH Direct Debit,28,538.17,14334.23,17,13,0,0,10,1,53.4,1,10,1,1,0,0.0,0.7647,41.4,72.04,108.79,0.0963,0,LOW
AC-1881,Titan Solutions,E-Commerce,Mid-Market,1-Year Fixed,Auto-Invoice,3,1592.21,4885.27,16,9,2,1,5,1,68.0,0,20,1,1,1,0.5,0.5625,176.91,60.8,39.75,0.1217,0,LOW
AC-1882,Solstice Cloud,Enterprise Tech,Mid-Market,Month-to-Month,ACH Direct Debit,4,1310.13,5140.53,62,34,4,1,8,1,76.4,0,15,1,1,0,0.8,0.5484,38.53,77.84,63.47,0.0947,0,LOW
AC-1883,Synergy Solutions,Manufacturing,SMB,3-Year Enterprise,Auto-Invoice,31,535.98,16407.2,13,11,5,2,10,4,62.1,1,5,1,1,1,0.1562,0.8462,48.73,77.26,85.92,0.3311,0,MEDIUM
AC-1884,Nexus Cloud,Financial Services,SMB,Month-to-Month,Credit Card,45,578.83,25966.87,20,16,4,0,8,5,74.9,1,20,1,0,0,0.087,0.8,36.18,76.94,87.5,0.036,0,LOW
AC-1885,Synergy Corp,Financial Services,Mid-Market,1-Year Fixed,Manual Wire,59,1115.06,65306.91,60,43,8,1,6,0,60.1,1,10,1,0,0,0.1333,0.7167,25.93,60.06,67.33,0.0394,0,LOW
AC-1886,Zenith Systems,Enterprise Tech,SMB,Month-to-Month,ACH Direct Debit,45,459.54,20710.26,6,3,3,0,4,13,90.0,1,15,0,1,0,0.0652,0.5,153.18,70.0,37.5,0.1189,0,LOW
AC-1887,Zenith Labs,Enterprise Tech,Mid-Market,2-Year Fixed,Auto-Invoice,37,953.42,35567.08,30,28,6,1,4,5,100.0,0,15,1,1,1,0.1579,0.9333,34.05,76.0,33.17,0.5544,1,MEDIUM
AC-1888,Crest Health,Healthcare,Mid-Market,Month-to-Month,Credit Card,65,1407.12,91148.13,54,37,2,1,8,5,60.9,1,20,1,0,0,0.0303,0.6852,38.03,68.54,75.2,0.0458,0,LOW
AC-1889,Quantum Data,Financial Services,Mid-Market,Month-to-Month,Auto-Invoice,9,1949.38,17898.05,44,38,3,2,10,26,76.6,1,0,1,0,0,0.3,0.8636,51.3,85.96,53.27,0.3555,0,MEDIUM
AC-1890,Velocity Health,Logistics,Mid-Market,1-Year Fixed,Credit Card,17,880.09,15288.59,79,36,2,1,6,6,75.2,1,10,1,1,0,0.1111,0.4557,24.45,69.12,53.11,0.1064,0,LOW
AC-1891,Titan Health,Enterprise Tech,Mid-Market,3-Year Enterprise,ACH Direct Debit,65,733.35,47383.46,72,39,1,1,6,16,70.5,1,5,1,0,0,0.0152,0.5417,18.8,66.3,39.83,0.0339,0,LOW
AC-1892,Velocity Networks,Financial Services,Mid-Market,Month-to-Month,ACH Direct Debit,3,767.16,2219.19,62,57,2,1,9,2,79.8,1,5,1,1,0,0.5,0.9194,13.46,83.88,92.39,0.0773,0,LOW
AC-1893,Starlight Labs,Financial Services,Enterprise,Month-to-Month,Auto-Invoice,26,3533.69,93168.07,260,87,4,0,6,1,76.6,1,5,1,1,1,0.1481,0.3346,40.62,69.96,68.19,0.7798,1,HIGH
AC-1894,Apex Systems,Enterprise Tech,Mid-Market,2-Year Fixed,Manual Wire,53,1090.15,59355.04,16,11,4,1,8,4,59.5,1,15,0,1,0,0.0741,0.6875,99.1,67.7,76.75,0.0237,0,LOW
AC-1895,Nexus Capital,Enterprise Tech,Enterprise,1-Year Fixed,Credit Card,31,4665.95,146642.13,330,210,7,0,7,4,91.7,0,5,1,1,0,0.2188,0.6364,22.22,83.02,62.73,0.0483,0,LOW
AC-1896,Solstice Solutions,Financial Services,Mid-Market,3-Year Enterprise,Auto-Invoice,26,1093.98,28693.94,31,26,1,0,6,1,71.6,1,5,0,0,0,0.037,0.8387,42.08,66.96,78.27,0.1769,0,LOW
AC-1897,Starlight Solutions,Healthcare,Mid-Market,Month-to-Month,Credit Card,23,1503.46,33643.9,45,22,2,2,7,7,61.1,0,0,1,1,1,0.0833,0.4889,68.34,64.66,35.28,0.9383,1,CRITICAL
AC-1898,Solstice Labs,Financial Services,Mid-Market,1-Year Fixed,Credit Card,30,1365.5,41559.55,24,11,5,2,10,0,100.0,1,0,1,0,0,0.1613,0.4583,124.14,100.0,84.17,0.0238,0,LOW
AC-1899,Acme Systems,Healthcare,SMB,Month-to-Month,Credit Card,10,473.64,4658.18,17,16,3,0,8,7,65.9,1,10,1,1,0,0.2727,0.9412,29.6,71.54,87.32,0.0442,0,LOW
AC-1900,Omni Health,Healthcare,SMB,Month-to-Month,Credit Card,72,528.35,39637.25,18,13,1,0,9,3,72.6,0,0,1,1,1,0.0137,0.7222,40.64,79.56,81.94,0.592,1,MEDIUM
AC-1901,Velocity Systems,Enterprise Tech,Mid-Market,1-Year Fixed,Credit Card,64,1232.84,80114.64,44,16,3,1,5,7,71.2,0,0,1,0,0,0.0462,0.3636,77.05,62.72,26.77,0.0394,0,LOW
AC-1902,Acme Capital,Healthcare,Mid-Market,1-Year Fixed,Auto-Invoice,22,742.76,15978.25,48,21,4,1,10,3,65.7,1,5,1,0,1,0.1739,0.4375,35.37,79.42,89.25,0.0716,0,LOW
AC-1903,Starlight Data,Professional Services,Mid-Market,2-Year Fixed,ACH Direct Debit,15,702.28,10505.68,32,32,3,1,9,23,76.1,1,0,0,0,0,0.1875,1.0,21.95,81.66,62.5,0.0809,0,LOW
AC-1904,Aegis Logistics,Healthcare,Enterprise,Month-to-Month,Credit Card,56,3556.43,206062.6,387,169,5,0,4,2,52.8,1,0,1,1,1,0.0877,0.4367,21.04,47.68,52.73,0.7514,1,HIGH
AC-1905,Omni Labs,E-Commerce,Enterprise,1-Year Fixed,Auto-Invoice,20,3048.66,59969.97,287,209,6,1,8,24,78.7,0,15,1,0,1,0.2857,0.7282,14.59,79.22,32.56,0.7593,1,HIGH
AC-1906,Aegis Data,Financial Services,Enterprise,1-Year Fixed,ACH Direct Debit,47,1884.79,88810.5,428,254,4,1,6,0,36.3,0,15,1,1,0,0.0833,0.5935,7.42,45.78,49.87,0.1002,0,LOW
AC-1907,Hyperion Networks,Logistics,Mid-Market,3-Year Enterprise,Manual Wire,53,660.2,35619.28,72,66,1,2,4,7,44.6,1,5,1,1,0,0.0185,0.9167,10.0,42.76,34.83,0.074,0,LOW
AC-1908,Quantum Capital,Logistics,Mid-Market,Month-to-Month,Manual Wire,53,770.47,41874.28,41,34,2,1,7,3,100.0,0,5,1,1,0,0.037,0.8293,22.66,88.0,58.09,0.0189,0,LOW
AC-1909,Aegis Solutions,Healthcare,SMB,Month-to-Month,Auto-Invoice,1,595.23,575.82,17,12,7,0,8,10,45.4,1,20,1,1,0,3.5,0.7059,49.6,59.24,78.12,0.078,0,LOW
AC-1910,Acme Networks,Professional Services,Enterprise,1-Year Fixed,Auto-Invoice,2,4446.05,8950.03,413,127,2,2,8,9,32.7,0,0,1,0,1,0.6667,0.3075,35.01,51.62,36.65,0.8529,1,CRITICAL
AC-1911,Starlight Corp,Enterprise Tech,Enterprise,1-Year Fixed,Credit Card,58,4420.08,266931.99,398,365,2,0,7,9,45.8,1,10,1,1,0,0.0339,0.9171,12.11,55.48,75.84,0.0446,0,LOW
AC-1912,Aegis Capital,Enterprise Tech,SMB,Month-to-Month,Auto-Invoice,19,539.0,10720.65,8,5,3,1,7,0,99.3,0,10,1,0,1,0.15,0.625,107.8,87.58,58.5,0.7221,1,HIGH
AC-1913,Starlight Technologies,Logistics,Enterprise,3-Year Enterprise,Manual Wire,62,3037.04,191236.64,399,380,5,2,10,10,35.7,1,15,1,0,1,0.0794,0.9524,7.99,61.42,79.05,0.7451,1,HIGH
AC-1914,Omni Global,Logistics,Mid-Market,Month-to-Month,Auto-Invoice,72,1665.48,125714.36,42,27,5,0,5,1,50.8,1,20,1,1,0,0.0685,0.6429,61.68,50.48,66.36,0.0406,0,LOW
AC-1915,Zenith Logistics,Enterprise Tech,Mid-Market,2-Year Fixed,Auto-Invoice,12,1334.42,16126.31,71,56,8,0,9,0,41.8,1,5,1,1,0,0.6154,0.7887,23.83,61.08,102.77,0.0675,0,LOW
AC-1916,Aegis Solutions,Financial Services,Mid-Market,Month-to-Month,Credit Card,26,911.85,23572.03,72,25,1,2,7,1,63.1,0,5,1,0,1,0.037,0.3472,36.47,65.86,41.44,0.8396,1,CRITICAL
AC-1917,Acme Logistics,Enterprise Tech,Enterprise,1-Year Fixed,Auto-Invoice,27,2119.5,57521.72,52,43,2,1,5,4,60.2,0,10,0,1,0,0.0714,0.8269,49.29,56.12,40.54,0.1529,0,LOW
AC-1918,Acme Systems,Financial Services,Enterprise,3-Year Enterprise,ACH Direct Debit,29,4209.96,117397.12,327,175,3,1,7,8,59.3,0,20,1,0,1,0.1,0.5352,24.06,63.58,44.7,0.2925,0,LOW
AC-1919,Titan Global,Logistics,Enterprise,Month-to-Month,Credit Card,15,4518.69,67114.18,105,57,8,0,4,1,100.0,1,15,1,1,0,0.5,0.5429,79.28,76.0,56.36,0.1589,0,LOW
AC-1920,Quantum Technologies,Healthcare,Mid-Market,3-Year Enterprise,Auto-Invoice,46,1069.74,49003.36,77,29,5,2,6,0,46.4,1,10,1,1,0,0.1064,0.3766,36.89,51.84,50.53,0.1069,0,LOW
AC-1921,Omni Labs,Financial Services,Mid-Market,1-Year Fixed,Auto-Invoice,1,1072.35,1109.74,26,10,7,1,7,6,66.2,1,15,1,1,0,3.5,0.3846,107.23,67.72,59.69,0.0871,0,LOW
